device_type,cpu,consumption,delta,fps,pixel,in_time
Laptop,53,22,47,35,720,False
Laptop,57,22,49,35,720,False
Laptop,57,22,49,35,720,False
Laptop,53,22,49,35,720,False
Laptop,57,22,47,35,720,False
Laptop,56,22,49,35,720,False
Laptop,53,22,48,35,720,False
Laptop,56,22,47,35,720,False
Laptop,58,22,47,35,720,False
Laptop,59,22,49,35,720,False
Laptop,62,23,50,35,720,False
Laptop,60,23,49,35,720,False
Laptop,54,22,48,35,720,False
Laptop,55,22,49,35,720,False
Laptop,54,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,55,22,47,35,720,False
Laptop,57,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,59,22,48,35,720,False
Laptop,56,22,49,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,47,35,720,False
Laptop,59,22,48,35,720,False
Laptop,56,22,51,35,720,False
Laptop,54,22,49,35,720,False
Laptop,52,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,54,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,58,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,55,22,48,35,720,False
Laptop,55,22,47,35,720,False
Laptop,56,22,47,35,720,False
Laptop,55,22,47,35,720,False
Laptop,57,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,52,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,58,22,47,35,720,False
Laptop,55,22,48,35,720,False
Laptop,53,22,46,35,720,False
Laptop,56,22,47,35,720,False
Laptop,58,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,56,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,53,22,48,35,720,False
Laptop,56,22,47,35,720,False
Laptop,61,23,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,55,22,47,35,720,False
Laptop,55,22,48,35,720,False
Laptop,57,22,47,35,720,False
Laptop,56,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,53,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,56,22,47,35,720,False
Laptop,57,22,47,35,720,False
Laptop,56,22,48,35,720,False
Laptop,77,24,50,35,720,False
Laptop,55,22,49,35,720,False
Laptop,54,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,56,22,49,35,720,False
Laptop,52,22,47,35,720,False
Laptop,53,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,52,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,58,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,58,22,48,35,720,False
Laptop,51,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,57,22,47,35,720,False
Laptop,56,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,55,35,720,False
Laptop,55,22,53,35,720,False
Laptop,53,22,53,35,720,False
Laptop,58,22,54,35,720,False
Laptop,54,22,54,35,720,False
Laptop,54,22,53,35,720,False
Laptop,55,22,57,35,720,False
Laptop,57,22,57,35,720,False
Laptop,52,22,57,35,720,False
Laptop,54,22,56,35,720,False
Laptop,53,22,54,35,720,False
Laptop,59,22,45,35,720,False
Laptop,52,22,46,35,720,False
Laptop,54,22,47,35,720,False
Laptop,51,22,47,35,720,False
Laptop,53,22,46,35,720,False
Laptop,56,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,51,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,53,22,46,35,720,False
Laptop,56,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,51,22,48,35,720,False
Laptop,54,22,47,35,720,False
Laptop,59,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,54,22,47,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,47,35,720,False
Laptop,56,22,48,35,720,False
Laptop,53,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,57,22,48,35,720,False
Laptop,58,22,48,35,720,False
Laptop,51,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,54,22,47,35,720,False
Laptop,59,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,56,22,48,35,720,False
Laptop,62,23,49,35,720,False
Laptop,59,22,49,35,720,False
Laptop,51,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,54,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,52,22,47,35,720,False
Laptop,51,22,47,35,720,False
Laptop,51,22,47,35,720,False
Laptop,55,22,47,35,720,False
Laptop,52,22,48,35,720,False
Laptop,55,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,59,22,48,35,720,False
Laptop,53,22,47,35,720,False
Laptop,53,22,47,35,720,False
Laptop,54,22,47,35,720,False
Laptop,68,23,55,15,480,True
Laptop,53,22,50,15,480,True
Laptop,52,22,48,15,480,True
Laptop,50,22,50,15,480,True
Laptop,51,22,47,15,480,True
Laptop,50,22,47,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,52,22,44,15,480,True
Laptop,50,22,43,15,480,True
Laptop,49,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,46,15,480,True
Laptop,52,22,44,15,480,True
Laptop,51,22,46,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,49,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,51,22,44,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,49,22,44,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,52,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,54,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,53,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,49,22,44,15,480,True
Laptop,52,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,52,22,46,15,480,True
Laptop,49,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,46,15,480,True
Laptop,53,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,52,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,53,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,49,22,44,15,480,True
Laptop,49,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,52,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,52,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,48,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,51,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,44,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,51,22,43,15,480,True
Laptop,51,22,43,15,480,True
Laptop,49,22,44,15,480,True
Laptop,49,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,48,22,44,15,480,True
Laptop,51,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,52,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,44,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,49,22,45,15,480,True
Laptop,51,22,44,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,51,22,46,15,480,True
Laptop,51,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,63,23,48,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,53,22,46,15,480,True
Laptop,50,22,47,15,480,True
Laptop,51,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,48,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,46,15,480,True
Laptop,49,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,45,15,480,True
Laptop,48,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,52,22,47,15,480,True
Laptop,51,22,46,15,480,True
Laptop,51,22,46,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,51,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,49,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,46,15,480,True
Laptop,52,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,51,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,45,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,47,15,480,True
Laptop,52,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,47,15,480,True
Laptop,51,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,47,15,480,True
Laptop,50,22,46,15,480,True
Laptop,49,22,47,15,480,True
Laptop,50,22,47,15,480,True
Laptop,51,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,49,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,48,22,46,15,480,True
Laptop,50,22,47,15,480,True
Laptop,51,22,46,15,480,True
Laptop,49,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,48,22,46,15,480,True
Laptop,50,22,47,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,50,22,46,15,480,True
Laptop,61,23,47,20,480,True
Laptop,53,22,48,20,480,True
Laptop,55,22,48,20,480,True
Laptop,51,22,48,20,480,True
Laptop,54,22,47,20,480,True
Laptop,52,22,48,20,480,True
Laptop,55,22,48,20,480,True
Laptop,53,22,49,20,480,True
Laptop,52,22,49,20,480,True
Laptop,50,22,48,20,480,True
Laptop,55,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,51,22,48,20,480,True
Laptop,53,22,48,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,51,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,56,22,50,20,480,True
Laptop,55,22,49,20,480,True
Laptop,53,22,51,20,480,False
Laptop,52,22,52,20,480,False
Laptop,52,22,51,20,480,False
Laptop,55,22,51,20,480,False
Laptop,52,22,51,20,480,False
Laptop,53,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,51,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,54,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,54,22,49,20,480,True
Laptop,50,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,49,20,480,True
Laptop,56,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,49,20,480,True
Laptop,54,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,54,22,49,20,480,True
Laptop,50,22,48,20,480,True
Laptop,54,22,48,20,480,True
Laptop,54,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,49,20,480,True
Laptop,54,22,48,20,480,True
Laptop,51,22,49,20,480,True
Laptop,54,22,48,20,480,True
Laptop,54,22,50,20,480,True
Laptop,54,22,49,20,480,True
Laptop,51,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,51,20,480,False
Laptop,50,22,49,20,480,True
Laptop,55,22,48,20,480,True
Laptop,56,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,49,20,480,True
Laptop,56,22,49,20,480,True
Laptop,57,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,50,20,480,True
Laptop,56,22,49,20,480,True
Laptop,54,22,51,20,480,False
Laptop,53,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,50,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,50,20,480,True
Laptop,52,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,50,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,56,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,49,20,480,True
Laptop,51,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,55,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,50,22,50,20,480,True
Laptop,54,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,50,20,480,True
Laptop,55,22,49,20,480,True
Laptop,54,22,49,20,480,True
Laptop,50,22,49,20,480,True
Laptop,52,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,50,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,56,22,50,20,480,True
Laptop,54,22,51,20,480,False
Laptop,54,22,50,20,480,True
Laptop,52,22,49,20,480,True
Laptop,54,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,50,22,50,20,480,True
Laptop,56,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,51,22,48,20,480,True
Laptop,52,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,52,22,49,20,480,True
Laptop,51,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,52,22,50,20,480,True
Laptop,52,22,51,20,480,False
Laptop,51,22,49,20,480,True
Laptop,55,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,51,22,48,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,55,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,50,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,57,22,51,20,480,False
Laptop,51,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,49,20,480,True
Laptop,53,22,51,20,480,False
Laptop,52,22,50,20,480,True
Laptop,51,22,50,20,480,True
Laptop,56,22,50,20,480,True
Laptop,55,22,51,20,480,False
Laptop,54,22,50,20,480,True
Laptop,52,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,52,22,50,20,480,True
Laptop,51,22,50,20,480,True
Laptop,55,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,51,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,52,22,51,20,480,False
Laptop,52,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,54,22,50,20,480,True
Laptop,55,22,51,20,480,False
Laptop,51,22,51,20,480,False
Laptop,52,22,51,20,480,False
Laptop,55,22,50,20,480,True
Laptop,52,22,51,20,480,False
Laptop,52,22,51,20,480,False
Laptop,51,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,55,22,51,20,480,False
Laptop,51,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,51,20,480,False
Laptop,52,22,50,20,480,True
Laptop,52,22,51,20,480,False
Laptop,54,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,51,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,55,22,51,20,480,False
Laptop,53,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,51,22,49,20,480,True
Laptop,55,22,49,20,480,True
Laptop,53,22,51,20,480,False
Laptop,53,22,50,20,480,True
Laptop,53,22,49,20,480,True
Laptop,53,22,49,20,480,True
Laptop,53,22,51,20,480,False
Laptop,53,22,50,20,480,True
Laptop,52,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,52,22,51,20,480,False
Laptop,52,22,49,20,480,True
Laptop,51,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,54,22,49,20,480,True
Laptop,52,22,49,20,480,True
Laptop,54,22,49,20,480,True
Laptop,52,22,50,20,480,True
Laptop,53,22,51,20,480,False
Laptop,50,22,50,20,480,True
Laptop,56,22,51,20,480,False
Laptop,54,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,52,22,51,20,480,False
Laptop,53,22,51,20,480,False
Laptop,55,22,51,20,480,False
Laptop,52,22,51,20,480,False
Laptop,52,22,48,20,480,True
Laptop,58,22,50,20,480,True
Laptop,54,22,50,20,480,True
Laptop,53,22,50,20,480,True
Laptop,52,22,49,20,480,True
Laptop,53,22,50,20,480,True
Laptop,52,22,49,20,480,True
Laptop,54,22,49,20,480,True
Laptop,52,22,49,20,480,True
Laptop,51,22,49,20,480,True
Laptop,55,22,51,20,480,False
